index,sigma_guess,epsilon_guess,lr_guess,optimized,sigma_sol,epsilon_sol,lr_sol,of,solved_success
0,2.5,100.0,9.0,True,3.3425925925925917,119.62962962962968,7.0,2.481510857777979,False
1,3.0,200.0,17.5,True,3.584567901234566,187.28395061728372,16.761831275720155,0.5399058660667333,False
2,3.25,150.0,13.25,True,3.6677592887087904,172.66112015540153,13.441445488642035,0.0030462359187968424,True
3,2.75,250.0,21.75,True,3.45494684499314,207.57030178326465,21.330812757201684,1.469762739722741,False
4,2.875,175.0,19.625,True,3.338194444444446,190.2314814814814,16.28148148148149,0.823596256097977,False
5,3.375,275.0,11.125,True,4.302083333333334,175.8641975308641,13.54228395061729,0.6231581416654162,False
6,3.125,125.0,23.875,True,3.673321759259256,129.80324074074065,25.455613425925947,6.082629480209016,False
7,2.625,225.0,15.375,True,3.297453703703704,187.56944444444449,14.985879629629608,0.9273827375506288,False
8,2.6875,162.5,24.9375,True,3.3743055555555586,193.19444444444457,18.010416666666643,0.8891996396892518,False
9,3.1875,262.5,16.4375,True,3.8204089506172862,184.4521604938272,17.540097736625516,0.9673878860808433,False
10,3.4375,112.5,20.6875,True,3.5064621913580236,121.00694444444444,20.783275462962965,6.139221765193526,False
11,2.9375,212.5,12.1875,True,3.667759120375675,172.6611405771556,13.441443973924546,0.003046235921007219,True
12,2.8125,137.5,14.3125,True,3.34375,162.1990740740741,10.548842592592578,0.7593833167734765,False
13,3.3125,237.5,22.8125,True,3.6161458333333343,203.85416666666663,23.76302083333334,1.6434928828651207,False
14,3.0625,187.5,10.0625,True,3.471542245370368,162.02256944444446,10.488758680555556,0.7112037859511117,False
15,2.5625,287.5,18.5625,True,3.6117541152263417,192.90895061728335,16.95069444444445,0.6989949126466147,False
16,2.59375,193.75,16.96875,True,3.667759465041592,172.66117981575408,13.441458003835987,0.0030462359195034473,True
17,3.09375,293.75,25.46875,True,3.668576388888888,221.76311728395055,26.66358024691357,1.9952138051536088,False
18,3.34375,143.75,12.71875,True,3.6677595824134066,172.66114992759321,13.44145240377782,0.0030462359191725857,True
19,2.84375,243.75,21.21875,True,3.317708333333334,203.125,21.572395833333317,1.8822861388708676,False
20,2.96875,118.75,23.34375,True,3.1130642361111107,124.96238425925928,22.533203124999996,6.160575634104085,False
21,3.46875,218.75,14.84375,True,3.6677586509324445,172.6611754693394,13.441453640012956,0.003046235919259898,True
22,3.21875,168.75,19.09375,True,3.444592335390945,186.9212962962963,16.328561171124825,0.6322158258485014,False
23,2.71875,268.75,10.59375,True,3.1819444444444436,257.55208333333326,10.319097222222226,17.938618039077397,False
24,2.65625,131.25,18.03125,True,3.2071759259259283,166.97916666666669,11.88726851851851,0.5336650432368573,False
25,3.15625,231.25,9.53125,True,3.73684413580247,160.4475308641974,10.28727816358025,1.171947756543959,False
26,3.40625,181.25,22.28125,True,3.5965374228395053,198.08834876543204,18.973447145061726,1.113103337408818,False
27,2.90625,281.25,13.78125,True,4.526613940329212,188.83101851851808,11.707445987654305,2.354268664809312,False
28,2.78125,156.25,11.65625,True,3.13815800754458,166.91315157750347,10.249185528120709,1.3394384343607335,False
29,3.28125,256.25,20.15625,True,3.8402777777777777,202.6273148148149,20.90277777777778,1.2112958797783568,False
30,3.03125,106.25,15.90625,True,3.359635416666669,110.8738425925925,17.541059027777777,6.2767972688734375,False
31,2.53125,206.25,24.40625,True,3.796875000000003,181.04166666666688,16.542013888888846,0.9522382877647532,False
