lr,la,rho*,T*,shear_viscosity,shear_viscosity_std,alpha,author_id
12.0,6.0,0.7,1.5,1.221,,0.8888888888888888,Galliero 2005
12.0,6.0,0.778,1.5,1.738,,0.8888888888888888,Galliero 2005
12.0,6.0,0.8,1.5,1.8780000000000001,,0.8888888888888888,Galliero 2005
12.0,6.0,0.9,1.5,3.197,,0.8888888888888888,Galliero 2005
12.0,6.0,0.919,1.5,3.564,,0.8888888888888888,Galliero 2005
12.0,6.0,1.0,1.5,6.74,,0.8888888888888888,Galliero 2005
12.0,6.0,0.212,1.75,0.274,,0.8888888888888888,Galliero 2005
12.0,6.0,0.354,1.75,0.39,,0.8888888888888888,Galliero 2005
12.0,6.0,0.495,1.75,0.602,,0.8888888888888888,Galliero 2005
12.0,6.0,0.636,1.75,0.9570000000000001,,0.8888888888888888,Galliero 2005
12.0,6.0,0.778,1.75,1.701,,0.8888888888888888,Galliero 2005
12.0,6.0,0.919,1.75,3.46,,0.8888888888888888,Galliero 2005
12.0,6.0,0.212,2.0,0.299,,0.8888888888888888,Galliero 2005
12.0,6.0,0.30000000000000004,2.0,0.362,,0.8888888888888888,Galliero 2005
12.0,6.0,0.354,2.0,0.418,,0.8888888888888888,Galliero 2005
12.0,6.0,0.495,2.0,0.625,,0.8888888888888888,Galliero 2005
12.0,6.0,0.5,2.0,0.622,,0.8888888888888888,Galliero 2005
12.0,6.0,0.636,2.0,0.985,,0.8888888888888888,Galliero 2005
12.0,6.0,0.7,2.0,1.239,,0.8888888888888888,Galliero 2005
12.0,6.0,0.778,2.0,1.657,,0.8888888888888888,Galliero 2005
12.0,6.0,0.9,2.0,2.985,,0.8888888888888888,Galliero 2005
12.0,6.0,0.212,2.25,0.323,,0.8888888888888888,Galliero 2005
12.0,6.0,0.354,2.25,0.444,,0.8888888888888888,Galliero 2005
12.0,6.0,0.495,2.25,0.641,,0.8888888888888888,Galliero 2005
12.0,6.0,0.636,2.25,1.012,,0.8888888888888888,Galliero 2005
12.0,6.0,0.778,2.25,1.693,,0.8888888888888888,Galliero 2005
12.0,6.0,0.212,2.5,0.339,,0.8888888888888888,Galliero 2005
12.0,6.0,0.30000000000000004,2.5,0.402,,0.8888888888888888,Galliero 2005
12.0,6.0,0.354,2.5,0.466,,0.8888888888888888,Galliero 2005
12.0,6.0,0.495,2.5,0.671,,0.8888888888888888,Galliero 2005
12.0,6.0,0.5,2.5,0.671,,0.8888888888888888,Galliero 2005
12.0,6.0,0.636,2.5,1.051,,0.8888888888888888,Galliero 2005
12.0,6.0,0.7,2.5,1.2570000000000001,,0.8888888888888888,Galliero 2005
12.0,6.0,0.778,2.5,1.7109999999999999,,0.8888888888888888,Galliero 2005
12.0,6.0,0.9,2.5,2.7640000000000002,,0.8888888888888888,Galliero 2005
12.0,6.0,0.30000000000000004,4.0,0.511,,0.8888888888888888,Galliero 2005
12.0,6.0,0.4,4.0,0.625,,0.8888888888888888,Galliero 2005
12.0,6.0,0.5,4.0,0.794,,0.8888888888888888,Galliero 2005
12.0,6.0,0.6000000000000001,4.0,1.011,,0.8888888888888888,Galliero 2005
12.0,6.0,0.7,4.0,1.348,,0.8888888888888888,Galliero 2005
12.0,6.0,0.8,4.0,1.865,,0.8888888888888888,Galliero 2005
12.0,6.0,0.9,4.0,2.675,,0.8888888888888888,Galliero 2005
12.0,6.0,1.0,4.0,3.8529999999999998,,0.8888888888888888,Galliero 2005
12.0,6.0,0.801,0.937,2.03,,0.8888888888888888,Gosling 1973
12.0,6.0,0.731,1.005,1.42,,0.8888888888888888,Gosling 1973
12.0,6.0,0.625,1.162,0.66,,0.8888888888888888,Gosling 1973
12.0,6.0,0.835,0.72,3.05,,0.8888888888888888,Hammonds 1988
12.0,6.0,0.848,0.72,3.4,,0.8888888888888888,Hammonds 1988
12.0,6.0,0.884,0.72,4.8,,0.8888888888888888,Hammonds 1988
12.0,6.0,0.916,0.72,7.5,,0.8888888888888888,Hammonds 1988
12.0,6.0,0.679,1.06,1.1,,0.8888888888888888,Hammonds 1988
12.0,6.0,0.731,1.06,1.3,,0.8888888888888888,Hammonds 1988
12.0,6.0,0.8210000000000001,1.06,2.4,,0.8888888888888888,Hammonds 1988
12.0,6.0,0.88,1.06,3.3,,0.8888888888888888,Hammonds 1988
12.0,6.0,0.91,1.06,4.1,,0.8888888888888888,Hammonds 1988
12.0,6.0,0.4,1.35,0.37,,0.8888888888888888,Hammonds 1988
12.0,6.0,0.6000000000000001,1.35,0.84,,0.8888888888888888,Hammonds 1988
12.0,6.0,0.8,1.35,2.0,,0.8888888888888888,Hammonds 1988
12.0,6.0,0.86,1.35,2.7,,0.8888888888888888,Hammonds 1988
12.0,6.0,0.5708,1.4562,0.78,,0.8888888888888888,Hammonds 1988
12.0,6.0,0.6178,1.4562,0.89,,0.8888888888888888,Hammonds 1988
12.0,6.0,0.7636000000000001,1.4562,1.6,,0.8888888888888888,Hammonds 1988
12.0,6.0,0.863,1.4562,2.7,,0.8888888888888888,Hammonds 1988
12.0,6.0,0.6000000000000001,1.8627,0.88,,0.8888888888888888,Hammonds 1988
12.0,6.0,0.7,1.8627,1.2,,0.8888888888888888,Hammonds 1988
12.0,6.0,0.801,1.8627,2.0,,0.8888888888888888,Hammonds 1988
12.0,6.0,0.9248000000000001,1.8627,3.45,,0.8888888888888888,Hammonds 1988
12.0,6.0,1.0153,1.8627,6.4,,0.8888888888888888,Hammonds 1988
12.0,6.0,0.6000000000000001,2.0,0.85,,0.8888888888888888,Hammonds 1988
12.0,6.0,0.8,2.0,1.8,,0.8888888888888888,Hammonds 1988
12.0,6.0,0.5,2.5138,0.67,,0.8888888888888888,Hammonds 1988
12.0,6.0,0.6594,2.5138,1.1,,0.8888888888888888,Hammonds 1988
12.0,6.0,0.7195,2.5138,1.3,,0.8888888888888888,Hammonds 1988
12.0,6.0,0.8344,2.5138,2.1,,0.8888888888888888,Hammonds 1988
12.0,6.0,0.92,2.5138,3.2,,0.8888888888888888,Hammonds 1988
12.0,6.0,0.9986,2.5138,4.6,,0.8888888888888888,Hammonds 1988
12.0,6.0,1.0135,2.5138,5.0,,0.8888888888888888,Hammonds 1988
12.0,6.0,0.6374000000000001,2.6974,1.06,,0.8888888888888888,Hammonds 1988
12.0,6.0,0.6993,2.6974,1.2,,0.8888888888888888,Hammonds 1988
12.0,6.0,0.7469,2.6974,1.5,,0.8888888888888888,Hammonds 1988
12.0,6.0,0.8951,2.6974,2.8,,0.8888888888888888,Hammonds 1988
12.0,6.0,1.01,2.6974,4.5,,0.8888888888888888,Hammonds 1988
12.0,6.0,1.03,2.6974,5.2,,0.8888888888888888,Hammonds 1988
12.0,6.0,0.916,3.0,3.1,,0.8888888888888888,Hammonds 1988
12.0,6.0,0.6374000000000001,6.0,1.34,,0.8888888888888888,Hammonds 1988
12.0,6.0,0.8183,6.0,2.1,,0.8888888888888888,Hammonds 1988
12.0,6.0,0.8468,6.0,2.2,,0.8888888888888888,Hammonds 1988
12.0,6.0,0.8724000000000001,6.0,2.3,,0.8888888888888888,Hammonds 1988
12.0,6.0,0.97,6.0,3.5,,0.8888888888888888,Hammonds 1988
12.0,6.0,1.01,6.0,3.9,,0.8888888888888888,Hammonds 1988
12.0,6.0,1.06,6.0,4.3,,0.8888888888888888,Hammonds 1988
12.0,6.0,0.5,10.0,1.1,,0.8888888888888888,Hammonds 1988
12.0,6.0,0.6000000000000001,10.0,1.3,,0.8888888888888888,Hammonds 1988
12.0,6.0,0.7,10.0,1.7000000000000002,,0.8888888888888888,Hammonds 1988
12.0,6.0,0.8,10.0,2.0,,0.8888888888888888,Hammonds 1988
12.0,6.0,1.04,10.0,4.7,,0.8888888888888888,Hammonds 1988
12.0,6.0,1.18,10.0,6.2,,0.8888888888888888,Hammonds 1988
12.0,6.0,0.844,0.73,3.03,,0.8888888888888888,Heyes 1983
12.0,6.0,0.72,1.0,1.25,,0.8888888888888888,Heyes 1983
12.0,6.0,0.731,1.05,1.34,,0.8888888888888888,Heyes 1983
12.0,6.0,0.835,0.72,3.05,,0.8888888888888888,Heyes 1988
12.0,6.0,0.848,0.72,3.4,,0.8888888888888888,Heyes 1988
12.0,6.0,0.864,0.72,3.8,,0.8888888888888888,Heyes 1988
12.0,6.0,0.884,0.72,4.8,,0.8888888888888888,Heyes 1988
12.0,6.0,0.916,0.72,7.5,,0.8888888888888888,Heyes 1988
12.0,6.0,0.801,0.81,2.2,,0.8888888888888888,Heyes 1988
12.0,6.0,0.864,0.81,3.6,,0.8888888888888888,Heyes 1988
12.0,6.0,0.884,0.81,3.9,,0.8888888888888888,Heyes 1988
12.0,6.0,0.916,0.81,2.3,,0.8888888888888888,Heyes 1988
12.0,6.0,0.916,0.9,5.1,,0.8888888888888888,Heyes 1988
12.0,6.0,0.916,0.95,4.9,,0.8888888888888888,Heyes 1988
12.0,6.0,0.4,1.06,0.37,,0.8888888888888888,Heyes 1988
12.0,6.0,0.679,1.06,1.1,,0.8888888888888888,Heyes 1988
12.0,6.0,0.7,1.06,1.2,,0.8888888888888888,Heyes 1988
12.0,6.0,0.731,1.06,1.3,,0.8888888888888888,Heyes 1988
12.0,6.0,0.769,1.06,1.7000000000000002,,0.8888888888888888,Heyes 1988
12.0,6.0,0.8210000000000001,1.06,2.4,,0.8888888888888888,Heyes 1988
12.0,6.0,0.848,1.06,2.67,,0.8888888888888888,Heyes 1988
12.0,6.0,0.88,1.06,3.3,,0.8888888888888888,Heyes 1988
12.0,6.0,0.91,1.06,4.1,,0.8888888888888888,Heyes 1988
12.0,6.0,0.916,1.1,4.2,,0.8888888888888888,Heyes 1988
12.0,6.0,0.916,1.2,0.39,,0.8888888888888888,Heyes 1988
12.0,6.0,0.4,1.35,0.8,,0.8888888888888888,Heyes 1988
12.0,6.0,0.6000000000000001,1.35,1.2,,0.8888888888888888,Heyes 1988
12.0,6.0,0.7,1.35,1.9,,0.8888888888888888,Heyes 1988
12.0,6.0,0.8,1.35,2.7,,0.8888888888888888,Heyes 1988
12.0,6.0,0.86,1.35,3.2,,0.8888888888888888,Heyes 1988
12.0,6.0,0.9,1.35,3.6,,0.8888888888888888,Heyes 1988
12.0,6.0,0.916,1.4,3.7,,0.8888888888888888,Heyes 1988
12.0,6.0,0.30000000000000004,1.4562,0.30000000000000004,,0.8888888888888888,Heyes 1988
12.0,6.0,0.4,1.4562,0.48,,0.8888888888888888,Heyes 1988
12.0,6.0,0.5249,1.4562,0.64,,0.8888888888888888,Heyes 1988
12.0,6.0,0.5708,1.4562,0.78,,0.8888888888888888,Heyes 1988
12.0,6.0,0.6178,1.4562,0.89,,0.8888888888888888,Heyes 1988
12.0,6.0,0.7636000000000001,1.4562,1.6,,0.8888888888888888,Heyes 1988
12.0,6.0,0.863,1.4562,2.5,,0.8888888888888888,Heyes 1988
12.0,6.0,0.8969,1.4562,3.0,,0.8888888888888888,Heyes 1988
12.0,6.0,0.9112,1.4562,3.3,,0.8888888888888888,Heyes 1988
12.0,6.0,0.9380000000000001,1.4562,4.0,,0.8888888888888888,Heyes 1988
12.0,6.0,0.9618000000000001,1.4562,4.7,,0.8888888888888888,Heyes 1988
12.0,6.0,0.9832000000000001,1.4562,5.6,,0.8888888888888888,Heyes 1988
12.0,6.0,0.9933000000000001,1.4562,6.5,,0.8888888888888888,Heyes 1988
12.0,6.0,1.0017,1.4562,7.3,,0.8888888888888888,Heyes 1988
12.0,6.0,0.916,1.5,3.5,,0.8888888888888888,Heyes 1988
12.0,6.0,0.916,1.7000000000000002,3.3,,0.8888888888888888,Heyes 1988
12.0,6.0,0.2,1.8627,0.30000000000000004,,0.8888888888888888,Heyes 1988
12.0,6.0,0.30000000000000004,1.8627,0.35,,0.8888888888888888,Heyes 1988
12.0,6.0,0.4,1.8627,0.47,,0.8888888888888888,Heyes 1988
12.0,6.0,0.5,1.8627,0.61,,0.8888888888888888,Heyes 1988
12.0,6.0,0.6000000000000001,1.8627,0.88,,0.8888888888888888,Heyes 1988
12.0,6.0,0.7,1.8627,1.2,,0.8888888888888888,Heyes 1988
12.0,6.0,0.801,1.8627,2.0,,0.8888888888888888,Heyes 1988
12.0,6.0,0.8724000000000001,1.8627,2.7,,0.8888888888888888,Heyes 1988
12.0,6.0,0.9248000000000001,1.8627,3.45,,0.8888888888888888,Heyes 1988
12.0,6.0,0.9659000000000001,1.8627,4.3,,0.8888888888888888,Heyes 1988
12.0,6.0,1.0004,1.8627,5.35,,0.8888888888888888,Heyes 1988
12.0,6.0,1.0153,1.8627,6.4,,0.8888888888888888,Heyes 1988
12.0,6.0,1.0236,1.8627,7.0,,0.8888888888888888,Heyes 1988
12.0,6.0,1.029,1.8627,6.7,,0.8888888888888888,Heyes 1988
12.0,6.0,1.0367,1.8627,7.4,,0.8888888888888888,Heyes 1988
12.0,6.0,1.0391,1.8627,7.4,,0.8888888888888888,Heyes 1988
12.0,6.0,1.0438,1.8627,8.2,,0.8888888888888888,Heyes 1988
12.0,6.0,0.30000000000000004,1.9500000000000002,0.35,,0.8888888888888888,Heyes 1988
12.0,6.0,0.5,1.96,0.62,,0.8888888888888888,Heyes 1988
12.0,6.0,0.6000000000000001,2.0,0.85,,0.8888888888888888,Heyes 1988
12.0,6.0,0.8,2.0,1.8,,0.8888888888888888,Heyes 1988
12.0,6.0,1.04,2.0,6.3,,0.8888888888888888,Heyes 1988
12.0,6.0,0.916,2.1,3.2,,0.8888888888888888,Heyes 1988
12.0,6.0,0.916,2.3,3.3,,0.8888888888888888,Heyes 1988
12.0,6.0,0.30000000000000004,2.45,0.42,,0.8888888888888888,Heyes 1988
12.0,6.0,0.4,2.5138,0.42,,0.8888888888888888,Heyes 1988
12.0,6.0,0.5,2.5138,0.67,,0.8888888888888888,Heyes 1988
12.0,6.0,0.6594,2.29,1.1,,0.8888888888888888,Heyes 1988
12.0,6.0,0.7195,2.5138,1.3,,0.8888888888888888,Heyes 1988
12.0,6.0,0.7653000000000001,2.5138,1.6,,0.8888888888888888,Heyes 1988
12.0,6.0,0.8028000000000001,2.5138,1.8,,0.8888888888888888,Heyes 1988
12.0,6.0,0.8028000000000001,2.4964,2.0,,0.8888888888888888,Heyes 1988
12.0,6.0,0.8623000000000001,2.5138,2.4,,0.8888888888888888,Heyes 1988
12.0,6.0,0.8873000000000001,2.5138,2.6,,0.8888888888888888,Heyes 1988
12.0,6.0,0.9093,2.5138,3.0,,0.8888888888888888,Heyes 1988
12.0,6.0,0.9302,2.5008,3.1,,0.8888888888888888,Heyes 1988
12.0,6.0,0.9486,2.5138,3.5,,0.8888888888888888,Heyes 1988
12.0,6.0,0.9665,2.5138,3.95,,0.8888888888888888,Heyes 1988
12.0,6.0,0.9831000000000001,2.5138,4.4,,0.8888888888888888,Heyes 1988
12.0,6.0,0.9986,2.5138,4.6,,0.8888888888888888,Heyes 1988
12.0,6.0,1.0135,2.5138,5.2,,0.8888888888888888,Heyes 1988
12.0,6.0,1.0397,2.5138,5.95,,0.8888888888888888,Heyes 1988
12.0,6.0,0.30000000000000004,2.6974,0.53,,0.8888888888888888,Heyes 1988
12.0,6.0,0.4,2.6974,0.66,,0.8888888888888888,Heyes 1988
12.0,6.0,0.5,2.6974,0.79,,0.8888888888888888,Heyes 1988
12.0,6.0,0.5463,2.6974,1.06,,0.8888888888888888,Heyes 1988
12.0,6.0,0.6374000000000001,2.6974,1.2,,0.8888888888888888,Heyes 1988
12.0,6.0,0.6993,2.6974,1.5,,0.8888888888888888,Heyes 1988
12.0,6.0,0.7469,2.6974,1.7000000000000002,,0.8888888888888888,Heyes 1988
12.0,6.0,0.7856000000000001,2.6974,2.0,,0.8888888888888888,Heyes 1988
12.0,6.0,0.8183,2.6974,2.2,,0.8888888888888888,Heyes 1988
12.0,6.0,0.8468,2.6974,2.2,,0.8888888888888888,Heyes 1988
12.0,6.0,0.8724000000000001,2.6974,2.7,,0.8888888888888888,Heyes 1988
12.0,6.0,0.8951,2.6974,3.0,,0.8888888888888888,Heyes 1988
12.0,6.0,0.9159,2.6974,3.4,,0.8888888888888888,Heyes 1988
12.0,6.0,0.935,2.6974,3.5,,0.8888888888888888,Heyes 1988
12.0,6.0,0.9534,2.6974,3.5,,0.8888888888888888,Heyes 1988
12.0,6.0,0.97,2.6974,4.1,,0.8888888888888888,Heyes 1988
12.0,6.0,0.99,2.6974,4.6,,0.8888888888888888,Heyes 1988
12.0,6.0,1.01,2.6974,5.0,,0.8888888888888888,Heyes 1988
12.0,6.0,1.03,2.6974,5.2,,0.8888888888888888,Heyes 1988
12.0,6.0,1.06,2.6974,5.6,,0.8888888888888888,Heyes 1988
12.0,6.0,1.13,2.74,9.5,,0.8888888888888888,Heyes 1988
12.0,6.0,1.13,2.74,9.5,,0.8888888888888888,Heyes 1988
12.0,6.0,0.916,3.0,3.1,,0.8888888888888888,Heyes 1988
12.0,6.0,0.5463,5.85,1.2,,0.8888888888888888,Heyes 1988
12.0,6.0,0.6374000000000001,5.85,1.22,,0.8888888888888888,Heyes 1988
12.0,6.0,0.30000000000000004,6.0,0.59,,0.8888888888888888,Heyes 1988
12.0,6.0,0.4,6.0,0.71,,0.8888888888888888,Heyes 1988
12.0,6.0,0.5,6.0,0.88,,0.8888888888888888,Heyes 1988
12.0,6.0,0.5463,6.0,1.1,,0.8888888888888888,Heyes 1988
12.0,6.0,0.6374000000000001,6.0,1.34,,0.8888888888888888,Heyes 1988
12.0,6.0,0.8468,6.0,2.34,,0.8888888888888888,Heyes 1988
12.0,6.0,0.8468,5.9,2.2,,0.8888888888888888,Heyes 1988
12.0,6.0,0.8724000000000001,6.0,2.3,,0.8888888888888888,Heyes 1988
12.0,6.0,0.8951,6.0,2.54,,0.8888888888888888,Heyes 1988
12.0,6.0,0.9159,6.0,2.8,,0.8888888888888888,Heyes 1988
12.0,6.0,0.9355,6.0,2.9,,0.8888888888888888,Heyes 1988
12.0,6.0,0.9534,6.0,3.0,,0.8888888888888888,Heyes 1988
12.0,6.0,0.97,6.0,3.5,,0.8888888888888888,Heyes 1988
12.0,6.0,0.99,6.0,3.4,,0.8888888888888888,Heyes 1988
12.0,6.0,1.01,5.88,3.7,,0.8888888888888888,Heyes 1988
12.0,6.0,1.01,6.0,3.9,,0.8888888888888888,Heyes 1988
12.0,6.0,1.03,6.0,4.0,,0.8888888888888888,Heyes 1988
12.0,6.0,1.03,5.96,4.1,,0.8888888888888888,Heyes 1988
12.0,6.0,1.06,6.0,5.0,,0.8888888888888888,Heyes 1988
12.0,6.0,1.18,6.0,7.2,,0.8888888888888888,Heyes 1988
12.0,6.0,0.4,10.0,0.98,,0.8888888888888888,Heyes 1988
12.0,6.0,0.5,9.98,1.1,,0.8888888888888888,Heyes 1988
12.0,6.0,0.6000000000000001,10.0,1.3,,0.8888888888888888,Heyes 1988
12.0,6.0,0.7,10.0,1.7000000000000002,,0.8888888888888888,Heyes 1988
12.0,6.0,0.8,10.0,2.0,,0.8888888888888888,Heyes 1988
12.0,6.0,0.9,10.0,2.6,,0.8888888888888888,Heyes 1988
12.0,6.0,1.0,9.68,3.6,,0.8888888888888888,Heyes 1988
12.0,6.0,1.04,10.0,4.7,,0.8888888888888888,Heyes 1988
12.0,6.0,1.08,10.0,4.5,,0.8888888888888888,Heyes 1988
12.0,6.0,1.12,10.0,5.3,,0.8888888888888888,Heyes 1988
12.0,6.0,1.18,10.0,6.2,,0.8888888888888888,Heyes 1988
12.0,6.0,1.22,10.0,6.9,,0.8888888888888888,Heyes 1988
12.0,6.0,0.8442000000000001,0.722,3.74,,0.8888888888888888,Heyes 1990
12.0,6.0,0.921,0.722,6.25,,0.8888888888888888,Heyes 1990
12.0,6.0,0.731,1.05,1.28,,0.8888888888888888,Heyes 1990
12.0,6.0,0.8210000000000001,1.06,2.37,,0.8888888888888888,Heyes 1990
12.0,6.0,0.9,1.05,4.0,,0.8888888888888888,Heyes 1990
12.0,6.0,0.5,1.9,0.63,,0.8888888888888888,Heyes 1990
12.0,6.0,0.6000000000000001,1.9,0.8,,0.8888888888888888,Heyes 1990
12.0,6.0,0.7,1.9,1.22,,0.8888888888888888,Heyes 1990
12.0,6.0,0.801,1.9,1.84,,0.8888888888888888,Heyes 1990
12.0,6.0,0.97,1.9,4.32,,0.8888888888888888,Heyes 1990
12.0,6.0,1.0,1.9,5.8,,0.8888888888888888,Heyes 1990
12.0,6.0,1.04,1.9,7.32,,0.8888888888888888,Heyes 1990
12.0,6.0,0.5,2.5,0.69,,0.8888888888888888,Heyes 1990
12.0,6.0,0.8,2.5,1.6,,0.8888888888888888,Heyes 1990
12.0,6.0,0.968,2.5,3.18,,0.8888888888888888,Heyes 1990
12.0,6.0,1.0648,2.5,7.0,,0.8888888888888888,Heyes 1990
12.0,6.0,1.1713,2.5,13.93,,0.8888888888888888,Heyes 1990
12.0,6.0,0.4,3.46,0.71,,0.8888888888888888,Heyes 1990
12.0,6.0,0.7,3.46,1.61,,0.8888888888888888,Heyes 1990
12.0,6.0,0.968,3.46,3.9,,0.8888888888888888,Heyes 1990
12.0,6.0,1.1713,3.46,10.33,,0.8888888888888888,Heyes 1990
12.0,6.0,1.0,6.0,3.59,,0.8888888888888888,Heyes 1990
12.0,6.0,1.1,6.0,5.86,,0.8888888888888888,Heyes 1990
12.0,6.0,1.2,6.0,7.73,,0.8888888888888888,Heyes 1990
12.0,6.0,1.3,6.0,11.25,,0.8888888888888888,Heyes 1990
12.0,6.0,1.4,6.0,6.92,,0.8888888888888888,Heyes 1990
12.0,6.0,0.844,0.73,3.189,,0.8888888888888888,Hoheisel 1990
12.0,6.0,0.844,2.37,2.13,,0.8888888888888888,Hoheisel 1990
12.0,6.0,1.0,2.47,4.58,,0.8888888888888888,Hoheisel 1990
12.0,6.0,0.85,0.699715,3.515,,0.8888888888888888,Meier 2004
12.0,6.0,0.8,0.6998449999999999,2.38,,0.8888888888888888,Meier 2004
12.0,6.0,0.75,0.698757,1.6280000000000001,,0.8888888888888888,Meier 2004
12.0,6.0,0.015,0.701012,0.0755,,0.8888888888888888,Meier 2004
12.0,6.0,0.01,0.7000919999999999,0.07543000000000001,,0.8888888888888888,Meier 2004
12.0,6.0,0.005,0.700063,0.04947000000000001,,0.8888888888888888,Meier 2004
12.0,6.0,0.85,0.800689,3.246,,0.8888888888888888,Meier 2004
12.0,6.0,0.8,0.801086,2.164,,0.8888888888888888,Meier 2004
12.0,6.0,0.75,0.8017139999999999,1.646,,0.8888888888888888,Meier 2004
12.0,6.0,0.7,0.7997029999999999,1.233,,0.8888888888888888,Meier 2004
12.0,6.0,0.03,0.803295,0.08567000000000001,,0.8888888888888888,Meier 2004
12.0,6.0,0.025,0.8029649999999999,0.0954,,0.8888888888888888,Meier 2004
12.0,6.0,0.02,0.8007000000000001,0.08465,,0.8888888888888888,Meier 2004
12.0,6.0,0.015,0.8004800000000001,0.07473,,0.8888888888888888,Meier 2004
12.0,6.0,0.01,0.800439,0.07673,,0.8888888888888888,Meier 2004
12.0,6.0,0.85,0.9005259999999999,2.918,,0.8888888888888888,Meier 2004
12.0,6.0,0.8,0.900832,2.095,,0.8888888888888888,Meier 2004
12.0,6.0,0.75,0.9018039999999999,1.573,,0.8888888888888888,Meier 2004
12.0,6.0,0.7,0.900372,1.237,,0.8888888888888888,Meier 2004
12.0,6.0,0.65,0.902284,0.9708,,0.8888888888888888,Meier 2004
12.0,6.0,0.05,0.909642,0.109,,0.8888888888888888,Meier 2004
12.0,6.0,0.045,0.9072089999999999,0.1077,,0.8888888888888888,Meier 2004
12.0,6.0,0.04,0.90297,0.1044,,0.8888888888888888,Meier 2004
12.0,6.0,0.035,0.900743,0.09796,,0.8888888888888888,Meier 2004
12.0,6.0,0.03,0.898053,0.10010000000000001,,0.8888888888888888,Meier 2004
12.0,6.0,0.025,0.900334,0.09601000000000001,,0.8888888888888888,Meier 2004
12.0,6.0,0.02,0.900045,0.1012,,0.8888888888888888,Meier 2004
12.0,6.0,0.015,0.900353,0.10350000000000001,,0.8888888888888888,Meier 2004
12.0,6.0,0.01,0.9004179999999999,0.09682,,0.8888888888888888,Meier 2004
12.0,6.0,0.005,0.9005989999999999,0.08578000000000001,,0.8888888888888888,Meier 2004
12.0,6.0,0.9,0.999972,3.969,,0.8888888888888888,Meier 2004
12.0,6.0,0.85,1.00042,2.833,,0.8888888888888888,Meier 2004
12.0,6.0,0.8,1.00046,2.053,,0.8888888888888888,Meier 2004
12.0,6.0,0.75,1.00124,1.558,,0.8888888888888888,Meier 2004
12.0,6.0,0.7,1.00028,1.222,,0.8888888888888888,Meier 2004
12.0,6.0,0.65,1.00149,0.9427000000000001,,0.8888888888888888,Meier 2004
12.0,6.0,0.6000000000000001,1.00382,0.7631,,0.8888888888888888,Meier 2004
12.0,6.0,0.07,1.00987,0.1193,,0.8888888888888888,Meier 2004
12.0,6.0,0.065,1.00651,0.1203,,0.8888888888888888,Meier 2004
12.0,6.0,0.06,1.00467,0.12150000000000001,,0.8888888888888888,Meier 2004
12.0,6.0,0.055,1.0022,0.1164,,0.8888888888888888,Meier 2004
12.0,6.0,0.05,1.00158,0.10450000000000001,,0.8888888888888888,Meier 2004
12.0,6.0,0.045,1.00093,0.10840000000000001,,0.8888888888888888,Meier 2004
12.0,6.0,0.04,0.99916,0.128,,0.8888888888888888,Meier 2004
12.0,6.0,0.035,0.9989629999999999,0.09249,,0.8888888888888888,Meier 2004
12.0,6.0,0.03,0.995815,0.1212,,0.8888888888888888,Meier 2004
12.0,6.0,0.025,1.00029,0.123,,0.8888888888888888,Meier 2004
12.0,6.0,0.02,1.0003,0.1102,,0.8888888888888888,Meier 2004
12.0,6.0,0.015,1.00014,0.1222,,0.8888888888888888,Meier 2004
12.0,6.0,0.01,1.00062,0.1134,,0.8888888888888888,Meier 2004
12.0,6.0,0.005,1.00035,0.07796,,0.8888888888888888,Meier 2004
12.0,6.0,0.9,1.10011,3.814,,0.8888888888888888,Meier 2004
12.0,6.0,0.85,1.10034,2.623,,0.8888888888888888,Meier 2004
12.0,6.0,0.8,1.10021,2.019,,0.8888888888888888,Meier 2004
12.0,6.0,0.75,1.1005,1.525,,0.8888888888888888,Meier 2004
12.0,6.0,0.7,1.10083,1.201,,0.8888888888888888,Meier 2004
12.0,6.0,0.65,1.1013600000000001,0.978,,0.8888888888888888,Meier 2004
12.0,6.0,0.5750000000000001,1.10251,0.7334,,0.8888888888888888,Meier 2004
12.0,6.0,0.55,1.10416,0.6692,,0.8888888888888888,Meier 2004
12.0,6.0,0.525,1.10962,0.5993,,0.8888888888888888,Meier 2004
12.0,6.0,0.07,1.1013,0.1267,,0.8888888888888888,Meier 2004
12.0,6.0,0.065,1.10099,0.137,,0.8888888888888888,Meier 2004
12.0,6.0,0.06,1.10102,0.1373,,0.8888888888888888,Meier 2004
12.0,6.0,0.055,1.0998,0.1311,,0.8888888888888888,Meier 2004
12.0,6.0,0.05,1.09965,0.12050000000000001,,0.8888888888888888,Meier 2004
12.0,6.0,0.045,1.09994,0.1331,,0.8888888888888888,Meier 2004
12.0,6.0,0.035,1.09894,0.1307,,0.8888888888888888,Meier 2004
12.0,6.0,0.03,1.09905,0.123,,0.8888888888888888,Meier 2004
12.0,6.0,0.025,1.09982,0.11860000000000001,,0.8888888888888888,Meier 2004
12.0,6.0,0.02,1.10032,0.1082,,0.8888888888888888,Meier 2004
12.0,6.0,0.015,1.10012,0.11850000000000001,,0.8888888888888888,Meier 2004
12.0,6.0,0.01,1.10066,0.1194,,0.8888888888888888,Meier 2004
12.0,6.0,0.005,1.10066,0.09852000000000001,,0.8888888888888888,Meier 2004
12.0,6.0,0.95,1.20061,5.13,,0.8888888888888888,Meier 2004
12.0,6.0,0.9,1.20016,3.627,,0.8888888888888888,Meier 2004
12.0,6.0,0.85,1.20041,2.658,,0.8888888888888888,Meier 2004
