lr,la,rho*,T*,thermal_conductivity,thermal_conductivity_std,alpha,author_id
12.0,6.0,1.0,6.0,13.42,,0.8888888888888888,Heyes 1990
12.0,6.0,1.1,6.0,17.73,,0.8888888888888888,Heyes 1990
12.0,6.0,1.2,6.0,20.37,,0.8888888888888888,Heyes 1990
12.0,6.0,1.3,6.0,27.86,,0.8888888888888888,Heyes 1990
12.0,6.0,1.4,6.0,29.94,,0.8888888888888888,Heyes 1990
12.0,6.0,0.65,1.588,4.288,,0.8888888888888888,Hoheisel 1990
12.0,6.0,0.65,1.851,4.455,,0.8888888888888888,Hoheisel 1990
12.0,6.0,0.65,3.564,5.346,,0.8888888888888888,Hoheisel 1990
12.0,6.0,0.75,1.008,5.541,,0.8888888888888888,Hoheisel 1990
12.0,6.0,0.75,1.33,5.81,,0.8888888888888888,Hoheisel 1990
12.0,6.0,0.75,2.017,6.292,,0.8888888888888888,Hoheisel 1990
12.0,6.0,0.75,2.9130000000000003,6.854,,0.8888888888888888,Hoheisel 1990
12.0,6.0,0.85,0.745,7.774,,0.8888888888888888,Hoheisel 1990
12.0,6.0,0.85,0.908,7.914,,0.8888888888888888,Hoheisel 1990
12.0,6.0,0.85,1.033,8.014,,0.8888888888888888,Hoheisel 1990
12.0,6.0,0.85,1.318,8.238,,0.8888888888888888,Hoheisel 1990
12.0,6.0,0.85,1.5030000000000001,8.384,,0.8888888888888888,Hoheisel 1990
12.0,6.0,0.85,1.976,8.734,,0.8888888888888888,Hoheisel 1990
12.0,6.0,0.85,2.9050000000000002,9.295,,0.8888888888888888,Hoheisel 1990
12.0,6.0,0.844,0.733,7.585,,0.8888888888888888,Levesque 1987
12.0,6.0,0.962,2.725,12.756,,0.8888888888888888,Levesque 1987
12.0,6.0,0.85,0.745,6.9,,0.8888888888888888,Mountain 2006
12.0,6.0,0.85,0.908,7.2,,0.8888888888888888,Mountain 2006
12.0,6.0,0.75,1.008,5.4,,0.8888888888888888,Mountain 2006
12.0,6.0,0.85,1.033,7.7,,0.8888888888888888,Mountain 2006
12.0,6.0,0.75,1.33,5.6,,0.8888888888888888,Mountain 2006
12.0,6.0,0.85,1.318,7.9,,0.8888888888888888,Mountain 2006
12.0,6.0,0.65,1.588,4.1,,0.8888888888888888,Mountain 2006
12.0,6.0,0.85,1.5030000000000001,8.1,,0.8888888888888888,Mountain 2006
12.0,6.0,0.65,1.851,4.3,,0.8888888888888888,Mountain 2006
12.0,6.0,0.85,1.976,8.4,,0.8888888888888888,Mountain 2006
12.0,6.0,0.75,2.017,6.1,,0.8888888888888888,Mountain 2006
12.0,6.0,0.75,2.9130000000000003,6.4,,0.8888888888888888,Mountain 2006
12.0,6.0,0.85,2.9050000000000002,9.1,,0.8888888888888888,Mountain 2006
12.0,6.0,0.65,3.564,5.1,,0.8888888888888888,Mountain 2006
12.0,6.0,0.65,0.9,3.78,,0.8888888888888888,Nasrabad 2006
12.0,6.0,0.7,0.9,4.37,,0.8888888888888888,Nasrabad 2006
12.0,6.0,0.75,0.9,5.26,,0.8888888888888888,Nasrabad 2006
12.0,6.0,0.8,0.9,6.2,,0.8888888888888888,Nasrabad 2006
12.0,6.0,0.85,0.9,7.28,,0.8888888888888888,Nasrabad 2006
12.0,6.0,0.6000000000000001,1.0,3.18,,0.8888888888888888,Nasrabad 2006
12.0,6.0,0.65,1.0,3.82,,0.8888888888888888,Nasrabad 2006
12.0,6.0,0.7,1.0,4.55,,0.8888888888888888,Nasrabad 2006
12.0,6.0,0.75,1.0,5.29,,0.8888888888888888,Nasrabad 2006
12.0,6.0,0.8,1.0,6.41,,0.8888888888888888,Nasrabad 2006
12.0,6.0,0.85,1.0,7.47,,0.8888888888888888,Nasrabad 2006
12.0,6.0,0.6000000000000001,1.1,3.22,,0.8888888888888888,Nasrabad 2006
12.0,6.0,0.65,1.1,3.75,,0.8888888888888888,Nasrabad 2006
12.0,6.0,0.7,1.1,4.5,,0.8888888888888888,Nasrabad 2006
12.0,6.0,0.75,1.1,5.68,,0.8888888888888888,Nasrabad 2006
12.0,6.0,0.8,1.1,6.51,,0.8888888888888888,Nasrabad 2006
12.0,6.0,0.85,1.1,7.81,,0.8888888888888888,Nasrabad 2006
12.0,6.0,0.5,1.2,2.44,,0.8888888888888888,Nasrabad 2006
12.0,6.0,0.6000000000000001,1.2,3.32,,0.8888888888888888,Nasrabad 2006
12.0,6.0,0.65,1.2,3.78,,0.8888888888888888,Nasrabad 2006
12.0,6.0,0.7,1.2,4.58,,0.8888888888888888,Nasrabad 2006
12.0,6.0,0.75,1.2,5.43,,0.8888888888888888,Nasrabad 2006
12.0,6.0,0.8,1.2,6.46,,0.8888888888888888,Nasrabad 2006
12.0,6.0,0.85,1.2,7.84,,0.8888888888888888,Nasrabad 2006
12.0,6.0,0.45,1.3,2.08,,0.8888888888888888,Nasrabad 2006
12.0,6.0,0.5,1.3,2.57,,0.8888888888888888,Nasrabad 2006
12.0,6.0,0.55,1.3,2.86,,0.8888888888888888,Nasrabad 2006
12.0,6.0,0.6000000000000001,1.3,3.41,,0.8888888888888888,Nasrabad 2006
12.0,6.0,0.65,1.3,3.98,,0.8888888888888888,Nasrabad 2006
12.0,6.0,0.7,1.3,4.62,,0.8888888888888888,Nasrabad 2006
12.0,6.0,0.75,1.3,5.7,,0.8888888888888888,Nasrabad 2006
12.0,6.0,0.8,1.3,6.74,,0.8888888888888888,Nasrabad 2006
12.0,6.0,0.85,1.3,7.77,,0.8888888888888888,Nasrabad 2006
12.0,6.0,0.2,1.5,1.1400000000000001,,0.8888888888888888,Nasrabad 2006
12.0,6.0,0.30000000000000004,1.5,1.55,,0.8888888888888888,Nasrabad 2006
12.0,6.0,0.4,1.5,1.9300000000000002,,0.8888888888888888,Nasrabad 2006
12.0,6.0,0.5,1.5,2.52,,0.8888888888888888,Nasrabad 2006
12.0,6.0,0.55,1.5,3.0,,0.8888888888888888,Nasrabad 2006
12.0,6.0,0.6000000000000001,1.5,3.47,,0.8888888888888888,Nasrabad 2006
12.0,6.0,0.65,1.5,4.13,,0.8888888888888888,Nasrabad 2006
12.0,6.0,0.7,1.5,4.89,,0.8888888888888888,Nasrabad 2006
12.0,6.0,0.75,1.5,5.93,,0.8888888888888888,Nasrabad 2006
12.0,6.0,0.8,1.5,6.99,,0.8888888888888888,Nasrabad 2006
12.0,6.0,0.85,1.5,7.95,,0.8888888888888888,Nasrabad 2006
12.0,6.0,0.2,1.8,1.26,,0.8888888888888888,Nasrabad 2006
12.0,6.0,0.30000000000000004,1.8,1.56,,0.8888888888888888,Nasrabad 2006
12.0,6.0,0.4,1.8,2.04,,0.8888888888888888,Nasrabad 2006
12.0,6.0,0.5,1.8,2.78,,0.8888888888888888,Nasrabad 2006
12.0,6.0,0.55,1.8,3.07,,0.8888888888888888,Nasrabad 2006
12.0,6.0,0.6000000000000001,1.8,3.74,,0.8888888888888888,Nasrabad 2006
12.0,6.0,0.65,1.8,4.14,,0.8888888888888888,Nasrabad 2006
12.0,6.0,0.7,1.8,5.07,,0.8888888888888888,Nasrabad 2006
12.0,6.0,0.75,1.8,5.98,,0.8888888888888888,Nasrabad 2006
12.0,6.0,0.8,1.8,7.03,,0.8888888888888888,Nasrabad 2006
12.0,6.0,0.85,1.8,8.28,,0.8888888888888888,Nasrabad 2006
12.0,6.0,0.2,2.0,1.28,,0.8888888888888888,Nasrabad 2006
12.0,6.0,0.30000000000000004,2.0,1.71,,0.8888888888888888,Nasrabad 2006
12.0,6.0,0.4,2.0,2.14,,0.8888888888888888,Nasrabad 2006
12.0,6.0,0.5,2.0,2.92,,0.8888888888888888,Nasrabad 2006
12.0,6.0,0.55,2.0,3.3,,0.8888888888888888,Nasrabad 2006
12.0,6.0,0.6000000000000001,2.0,3.8,,0.8888888888888888,Nasrabad 2006
12.0,6.0,0.65,2.0,4.45,,0.8888888888888888,Nasrabad 2006
12.0,6.0,0.7,2.0,5.25,,0.8888888888888888,Nasrabad 2006
12.0,6.0,0.75,2.0,5.92,,0.8888888888888888,Nasrabad 2006
12.0,6.0,0.8,2.0,7.25,,0.8888888888888888,Nasrabad 2006
12.0,6.0,0.85,2.0,8.32,,0.8888888888888888,Nasrabad 2006
12.0,6.0,0.9,2.0,9.5,,0.8888888888888888,Nasrabad 2006
12.0,6.0,0.65,1.27,4.061,,0.8888888888888888,Vogelsang 1988
12.0,6.0,0.715,0.94,4.806,,0.8888888888888888,Vogelsang 1988
