Repulsive_Exponent,Attractive_Exponent,Temperature,Density,Diffusion_Coefficient,Alpha,Temperature_Critical,Density_Critical
15,10,0.7068300000000001,0.037801999999999995,3.04417276,0.40178571428571425,0.75035,0.328714
15,10,0.615287,0.013477000000000001,7.8039202,0.40178571428571425,0.75035,0.328714
15,10,0.697075,0.027282999999999998,4.16519385,0.40178571428571425,0.75035,0.328714
15,10,0.682818,0.005588,21.42409553,0.40178571428571425,0.75035,0.328714
15,10,0.7068300000000001,0.023996,4.82409996,0.40178571428571425,0.75035,0.328714
15,11,0.5273479999999999,0.017763,5.24840681,0.3666410637162833,0.710711,0.335157
15,11,0.618319,0.046252,2.18041883,0.3666410637162833,0.710711,0.335157
15,11,0.627558,0.02145,5.05665503,0.3666410637162833,0.710711,0.335157
15,11,0.638929,0.041895,2.54451159,0.3666410637162833,0.710711,0.335157
15,11,0.6097899999999999,0.012066,8.92275475,0.3666410637162833,0.710711,0.335157
16,6,0.7793979999999999,0.00602,19.94041292,0.7389866877377714,1.127928,0.316861
16,6,0.7872939999999999,0.006337,18.428917499999997,0.7389866877377714,1.127928,0.316861
16,6,0.808724,0.006337,19.0056121,0.7389866877377714,1.127928,0.316861
16,6,0.747816,0.009506,11.66139097,0.7389866877377714,1.127928,0.316861
16,6,1.0376940000000001,0.082701,1.86374254,0.7389866877377714,1.127928,0.316861
16,7,0.638044,0.009132,10.99537903,0.5852695475929792,0.955155,0.31491
16,7,0.8271639999999999,0.013541,9.4526024,0.5852695475929792,0.955155,0.31491
16,7,0.881608,0.035585000000000006,3.69286258,0.5852695475929792,0.955155,0.31491
16,7,0.873967,0.067076,1.93219584,0.5852695475929792,0.955155,0.31491
16,7,0.753617,0.013226,8.76250229,0.5852695475929792,0.955155,0.31491
16,8,0.783818,0.080364,1.47640563,0.49230769230769234,0.851051,0.320177
16,8,0.721691,0.007044,16.8345878,0.49230769230769234,0.851051,0.320177
16,8,0.703819,0.029776,3.68630069,0.49230769230769234,0.851051,0.320177
16,8,0.755733,0.033939,3.45200404,0.49230769230769234,0.851051,0.320177
16,8,0.799988,0.104378,1.16141378,0.49230769230769234,0.851051,0.320177
16,9,0.668349,0.048619,2.16916708,0.429829696300788,0.780781,0.326299
16,9,0.687868,0.053839,2.01177313,0.429829696300788,0.780781,0.326299
16,9,0.676937,0.009789,11.78819243,0.429829696300788,0.780781,0.326299
16,9,0.7159760000000001,0.029367,3.89146149,0.429829696300788,0.780781,0.326299
16,9,0.737057,0.068523,1.72183334,0.429829696300788,0.780781,0.326299
16,10,0.692068,0.087591,1.2461023,0.38483854272460166,0.73003,0.333045
16,10,0.684038,0.017318,6.80745389,0.38483854272460166,0.73003,0.333045
16,10,0.6183350000000001,0.01199,8.80188419,0.38483854272460166,0.73003,0.333045
16,10,0.640966,0.051289,2.01255098,0.38483854272460166,0.73003,0.333045
16,10,0.655567,0.008326,13.70790704,0.38483854272460166,0.73003,0.333045
16,11,0.64,0.078211,1.33313136,0.3508219012516947,0.691892,0.340048
16,11,0.64,0.087392,1.16902396,0.3508219012516947,0.691892,0.340048
16,11,0.5638920000000001,0.005441,19.36697025,0.3508219012516947,0.691892,0.340048
16,11,0.568735,0.028904000000000003,3.4342300000000003,0.3508219012516947,0.691892,0.340048
16,11,0.600562,0.005441,19.90105489,0.3508219012516947,0.691892,0.340048
17,6,0.8459700000000001,0.016488,7.75393998,0.7143440825991937,1.097237,0.317084
17,6,0.987513,0.069124,2.07995424,0.7143440825991937,1.097237,0.317084
17,6,1.013847,0.03805,3.97573243,0.7143440825991937,1.097237,0.317084
17,6,1.028111,0.018708000000000002,8.22278291,0.7143440825991937,1.097237,0.317084
17,6,1.023722,0.10463800000000001,1.4340203,0.7143440825991937,1.097237,0.317084
17,7,0.812703,0.050973000000000004,2.4245134,0.5649454449104541,0.930931,0.316605
17,7,0.880661,0.082951,1.58141752,0.5649454449104541,0.930931,0.316605
17,7,0.714955,0.023745,4.63092123,0.5649454449104541,0.930931,0.316605
17,7,0.8639040000000001,0.106063,1.20451878,0.5649454449104541,0.930931,0.316605
17,7,0.675856,0.008865000000000001,11.95594363,0.5649454449104541,0.930931,0.316605
17,8,0.7525649999999999,0.032977,3.56327158,0.47460968994895514,0.82973,0.323307
17,8,0.687016,0.030068,3.65059651,0.47460968994895514,0.82973,0.323307
17,8,0.7865840000000001,0.049143,2.46018519,0.47460968994895514,0.82973,0.323307
17,8,0.730162,0.006789,17.82073727,0.47460968994895514,0.82973,0.323307
17,8,0.662954,0.010023,10.83464369,0.47460968994895514,0.82973,0.323307
17,9,0.69226,0.056427,1.95211968,0.41390612079860156,0.761562,0.32998
17,9,0.6815979999999999,0.056427,1.88511472,0.41390612079860156,0.761562,0.32998
17,9,0.696829,0.048177,2.27487499,0.41390612079860156,0.761562,0.32998
17,9,0.718915,0.064346,1.76414537,0.41390612079860156,0.761562,0.32998
17,9,0.616865,0.016169,6.46664586,0.41390612079860156,0.761562,0.32998
17,10,0.668149,0.031715,3.55478844,0.370199297690036,0.712312,0.337392
17,10,0.572699,0.019569,5.07528598,0.370199297690036,0.712312,0.337392
17,10,0.631821,0.025642,4.2102045,0.370199297690036,0.712312,0.337392
17,10,0.674559,0.042849,2.5388138,0.370199297690036,0.712312,0.337392
17,10,0.609739,0.036101,2.8537842,0.370199297690036,0.712312,0.337392
17,11,0.579054,0.052065,1.89252328,0.3371584110540872,0.675676,0.344801
17,11,0.487162,0.012758,7.19909545,0.3371584110540872,0.675676,0.344801
17,11,0.637162,0.059306,1.80025189,0.3371584110540872,0.675676,0.344801
17,11,0.591216,0.054823000000000004,1.82243432,0.3371584110540872,0.675676,0.344801
17,11,0.638514,0.074477,1.3985794,0.3371584110540872,0.675676,0.344801
18,6,0.984925,0.096441,1.52811,0.6928203230275509,1.070571,0.317241
18,6,0.753682,0.010786,10.75881633,0.6928203230275509,1.070571,0.317241
18,6,0.966726,0.075503,1.86261412,0.6928203230275509,1.070571,0.317241
18,6,0.9560200000000001,0.042193,3.3390352999999995,0.6928203230275509,1.070571,0.317241
18,6,0.9335379999999999,0.03331,4.1790031,0.6928203230275509,1.070571,0.317241
18,7,0.71017,0.019168,5.91368565,0.5471940531479003,0.909309,0.319466
18,7,0.7447239999999999,0.00607,19.67563106,0.5471940531479003,0.909309,0.319466
18,7,0.820197,0.066768,1.86075317,0.5471940531479003,0.909309,0.319466
18,7,0.820197,0.061657000000000003,1.98622459,0.5471940531479003,0.909309,0.319466
18,7,0.810194,0.074755,1.63611239,0.5471940531479003,0.909309,0.319466
18,8,0.6031989999999999,0.016326,6.0520267,0.4591528202252848,0.810751,0.326511
18,8,0.7564310000000001,0.006529999999999999,19.14573085,0.4591528202252848,0.810751,0.326511
18,8,0.7580520000000001,0.051262,2.29700234,0.4591528202252848,0.810751,0.326511
18,8,0.715082,0.048977,2.29906682,0.4591528202252848,0.810751,0.326511
18,8,0.749134,0.021876,5.55440027,0.4591528202252848,0.810751,0.326511
18,9,0.666932,0.024371,4.54694918,0.39999999999999997,0.744344,0.333843
18,9,0.649812,0.0434,2.40801926,0.39999999999999997,0.744344,0.333843
18,9,0.616317,0.036389,2.75970547,0.39999999999999997,0.744344,0.333843
18,9,0.687774,0.037057,3.00490005,0.39999999999999997,0.744344,0.333843
18,9,0.529229,0.010683,8.75069375,0.39999999999999997,0.744344,0.333843
18,10,0.6268520000000001,0.037558999999999995,2.8264468999999997,0.35741587431752303,0.697277,0.341443
18,10,0.6498619999999999,0.087751,1.20505959,0.35741587431752303,0.697277,0.341443
18,10,0.604539,0.019462,5.45494584,0.35741587431752303,0.697277,0.341443
18,10,0.629641,0.041997,2.48207459,0.35741587431752303,0.697277,0.341443
18,10,0.650559,0.058727999999999995,1.83042681,0.35741587431752303,0.697277,0.341443
18,11,0.5559470000000001,0.038763,2.5168917,0.3252281426799775,0.661842,0.349215
18,11,0.565213,0.013269999999999999,7.78048326,0.3252281426799775,0.661842,0.349215
18,11,0.5149130000000001,0.021302,4.53847775,0.3252281426799775,0.661842,0.349215
18,11,0.625441,0.12082799999999999,0.83426653,0.3252281426799775,0.661842,0.349215
18,11,0.523517,0.015715,6.29937056,0.3252281426799775,0.661842,0.349215
18,12,0.54756,0.019965,5.18333422,0.3,0.634484,0.356511
18,12,0.551367,0.06060700000000001,1.56222366,0.3,0.634484,0.356511
18,12,0.491725,0.006774,14.21111648,0.3,0.634484,0.356511
18,12,0.452387,0.009269,9.93715641,0.3,0.634484,0.356511
18,12,0.5132979999999999,0.031729,2.91859222,0.3,0.634484,0.356511
18,13,0.537262,0.032322000000000004,3.031009,0.2796643079995438,0.612613,0.363174
18,13,0.5795319999999999,0.042491,2.45788942,0.2796643079995438,0.612613,0.363174
18,13,0.5568649999999999,0.027601,3.77166181,0.2796643079995438,0.612613,0.363174
18,13,0.517658,0.037044,2.57679805,0.2796643079995438,0.612613,0.363174
18,13,0.544613,0.037407,2.6577488,0.2796643079995438,0.612613,0.363174
18,14,0.55184,0.104083,0.92069666,0.26290219002528925,0.594655,0.369088
18,14,0.5345949999999999,0.018085,5.83320208,0.26290219002528925,0.594655,0.369088
18,14,0.504267,0.015871,6.37549956,0.26290219002528925,0.594655,0.369088
18,14,0.49951,0.02436,4.00955094,0.26290219002528925,0.594655,0.369088
18,14,0.553029,0.030633999999999998,3.42238599,0.26290219002528925,0.594655,0.369088
19,6,0.940607,0.047397,2.88798567,0.673844367102088,1.047447,0.318103
19,6,0.968888,0.051215,2.76651111,0.673844367102088,1.047447,0.318103
19,6,0.956319,0.022267,6.43173327,0.673844367102088,1.047447,0.318103
19,6,0.807582,0.024812,4.81770006,0.673844367102088,1.047447,0.318103
19,6,0.9762209999999999,0.007953,18.68556987,0.673844367102088,1.047447,0.318103
19,7,0.811671,0.05898099999999999,2.11351692,0.5315441843179891,0.88999,0.322302
19,7,0.809001,0.022561,5.56053444,0.5315441843179891,0.88999,0.322302
19,7,0.7467020000000001,0.029974,3.84598631,0.5315441843179891,0.88999,0.322302
19,7,0.792981,0.02804,4.41540944,0.5315441843179891,0.88999,0.322302
19,7,0.836591,0.056402999999999995,2.23133879,0.5315441843179891,0.88999,0.322302
19,8,0.670131,0.010549,10.49024104,0.4455264732913873,0.793994,0.329643
19,8,0.727299,0.007581999999999999,15.85509091,0.4455264732913873,0.793994,0.329643
19,8,0.683629,0.035601,3.11296768,0.4455264732913873,0.793994,0.329643
19,8,0.693157,0.01846,6.08145434,0.4455264732913873,0.793994,0.329643
19,8,0.7511180000000001,0.066588,1.77037537,0.4455264732913873,0.793994,0.329643
19,9,0.664602,0.056018,1.92683537,0.387741557328608,0.72953,0.337458
19,9,0.6915939999999999,0.034758,3.32426793,0.387741557328608,0.72953,0.337458
19,9,0.540582,0.015861,6.01971892,0.387741557328608,0.72953,0.337458
19,9,0.6718970000000001,0.092126,1.15716823,0.387741557328608,0.72953,0.337458
19,9,0.580706,0.01721,5.83236558,0.387741557328608,0.72953,0.337458
19,10,0.645208,0.08089600000000001,1.29495351,0.346147980000992,0.683483,0.34571
19,10,0.6028319999999999,0.03146,3.29890817,0.346147980000992,0.683483,0.34571
19,10,0.5816439999999999,0.023854,4.23040614,0.346147980000992,0.683483,0.34571
19,10,0.606933,0.006568000000000001,16.82749726,0.346147980000992,0.683483,0.34571
19,10,0.6089829999999999,0.023854,4.41706814,0.346147980000992,0.683483,0.34571
19,11,0.5625100000000001,0.057271,1.66197484,0.31471315045945797,0.64955,0.353523
19,11,0.502102,0.014847999999999998,6.41160082,0.31471315045945797,0.64955,0.353523
19,11,0.607329,0.097219,1.02761515,0.31471315045945797,0.64955,0.353523
19,11,0.5482199999999999,0.029695999999999997,3.35619212,0.31471315045945797,0.64955,0.353523
19,11,0.6060300000000001,0.013080000000000001,8.55765001,0.31471315045945797,0.64955,0.353523
19,12,0.535349,0.054844000000000004,1.73420246,0.2900782360497496,0.623223,0.360814
19,12,0.48424399999999995,0.018762,4.96729592,0.2900782360497496,0.623223,0.360814
19,12,0.558408,0.074688,1.29643999,0.2900782360497496,0.623223,0.360814
19,12,0.517898,0.041132999999999996,2.26302446,0.2900782360497496,0.623223,0.360814
19,12,0.52974,0.015153999999999999,6.83338828,0.2900782360497496,0.623223,0.360814
19,13,0.50268,0.024983,3.88687679,0.27022311148688244,0.602012,0.367403
19,13,0.563483,0.037107999999999995,2.83535,0.27022311148688244,0.602012,0.367403
19,13,0.567095,0.11316,0.87539021,0.27022311148688244,0.602012,0.367403
19,13,0.519536,0.041517,2.2738563999999997,0.27022311148688244,0.602012,0.367403
19,13,0.5713090000000001,0.021309,5.21425677,0.27022311148688244,0.602012,0.367403
19,14,0.517942,0.056343,1.66982339,0.2538589713343798,0.584585,0.373135
19,14,0.517942,0.036567,2.64737532,0.2538589713343798,0.584585,0.373135
19,14,0.547756,0.088433,1.09732733,0.2538589713343798,0.584585,0.373135
19,14,0.529634,0.008209000000000001,13.04687709,0.2538589713343798,0.584585,0.373135
19,14,0.47468299999999997,0.028357999999999998,3.32836817,0.2538589713343798,0.584585,0.373135
20,6,0.9180280000000001,0.030282999999999997,4.54977715,0.6569778240214335,1.026877,0.31877
20,6,0.971426,0.023589,6.29202912,0.6569778240214335,1.026877,0.31877
20,6,0.839985,0.02072,6.14363312,0.6569778240214335,1.026877,0.31877
20,6,0.9128940000000001,0.063435,2.10605152,0.6569778240214335,1.026877,0.31877
20,6,0.7968569999999999,0.019764,6.18805978,0.6569778240214335,1.026877,0.31877
20,7,0.758178,0.063402,1.82207452,0.517634131898025,0.872472,0.32514
20,7,0.78697,0.007478,17.00509406,0.517634131898025,0.872472,0.32514
20,7,0.8175060000000001,0.045194,2.85500081,0.517634131898025,0.872472,0.32514
20,7,0.725897,0.037066,3.04557414,0.517634131898025,0.872472,0.32514
20,7,0.700595,0.034464999999999996,3.17175641,0.517634131898025,0.872472,0.32514
20,8,0.585679,0.008987,11.2973381,0.43341547042828077,0.778829,0.332845
20,8,0.739109,0.009984999999999999,12.3596508,0.43341547042828077,0.778829,0.332845
20,8,0.6503220000000001,0.039276,2.69756544,0.43341547042828077,0.778829,0.332845
20,8,0.734436,0.084875,1.33789291,0.43341547042828077,0.778829,0.332845
20,8,0.7071770000000001,0.054587000000000004,2.05229779,0.43341547042828077,0.778829,0.332845
20,9,0.577825,0.029001,3.43207323,0.37684698057156896,0.716016,0.341188
20,9,0.533432,0.005459,17.8026161,0.37684698057156896,0.716016,0.341188
20,9,0.599305,0.029682999999999998,3.3989966000000003,0.37684698057156896,0.716016,0.341188
20,9,0.613626,0.037872,2.72417992,0.37684698057156896,0.716016,0.341188
20,9,0.542024,0.006141,16.11839386,0.37684698057156896,0.716016,0.341188
20,10,0.559335,0.037066,2.5911758999999996,0.3361344537815126,0.671471,0.34968
20,10,0.62984,0.01084,10.57253639,0.3361344537815126,0.671471,0.34968
20,10,0.631854,0.032171,3.39200086,0.3361344537815126,0.671471,0.34968
20,10,0.579479,0.008043000000000002,13.25272503,0.3361344537815126,0.671471,0.34968
20,10,0.5633640000000001,0.039164,2.50572181,0.3361344537815126,0.671471,0.34968
20,11,0.556342,0.044696,2.18969866,0.305369443695128,0.638739,0.357571
20,11,0.581252,0.04863,2.08364622,0.305369443695128,0.638739,0.357571
20,11,0.5876399999999999,0.016091,6.72871923,0.305369443695128,0.638739,0.357571
20,11,0.588917,0.02646,4.03898488,0.305369443695128,0.638739,0.357571
20,11,0.535902,0.016806,5.97254239,0.305369443695128,0.638739,0.357571
20,12,0.533278,0.006569,16.236903,0.28126240713198375,0.612963,0.364969
20,12,0.487306,0.019343,4.91411409,0.28126240713198375,0.612963,0.364969
20,12,0.492209,0.013138999999999998,7.44751842,0.28126240713198375,0.612963,0.364969
20,12,0.513663,0.021897999999999997,4.52844584,0.28126240713198375,0.612963,0.364969
20,12,0.481789,0.017519,5.49785242,0.28126240713198375,0.612963,0.364969
20,13,0.535704,0.08466,1.10931946,0.26183499913763525,0.592593,0.371314
20,13,0.48770399999999997,0.019308000000000002,5.09371157,0.26183499913763525,0.592593,0.371314
20,13,0.444445,0.01708,5.28756595,0.26183499913763525,0.592593,0.371314
20,13,0.5149630000000001,0.027849000000000002,3.62097275,0.26183499913763525,0.592593,0.371314
20,13,0.520297,0.049756,1.87933985,0.26183499913763525,0.592593,0.371314
20,14,0.544495,0.024117,4.43981199,0.24582514033473893,0.575576,0.376833
20,14,0.452403,0.018088,5.15983148,0.24582514033473893,0.575576,0.376833
20,14,0.539315,0.11305,0.83212607,0.24582514033473893,0.575576,0.376833
20,14,0.483484,0.036930000000000004,2.58628097,0.24582514033473893,0.575576,0.376833
20,14,0.518594,0.031654,3.16792778,0.24582514033473893,0.575576,0.376833
